"Date","Time","ECA: IESO-Ontario Demand Historic Forecast","RTO: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Historic Forecast","TESLA: IESO-Ontario Demand Actual",
"2022-01-18","11:00","18560.90","18569.80","18569.80","18668.78",
"2022-01-18","12:00","18359.30","18422.45","18422.45","18666.98",
"2022-01-18","13:00","18182.10","18415.80","18415.80","18731.05",
"2022-01-18","14:00","18043.30","18156.65","18156.65","18375.89",
"2022-01-18","15:00","18240.60","18275.65","18275.65","18150.33",
"2022-01-18","16:00","18490.10","18723.95","18723.95","18360.06",
"2022-01-18","17:00","19159.20","19437.75","19437.75","18964.26",
"2022-01-18","18:00","20036.90","20516.90","20516.90","19821.14",
"2022-01-18","19:00","19886.80","20374.25","20374.25","19735.64",
"2022-01-18","20:00","19425.80","19892.10","19892.10","19118.31",
"2022-01-18","21:00","19050.90","19402.65","19402.65","18377.74",
"2022-01-18","22:00","18308.30","18569.50","18569.50","17855.93",
"2022-01-18","23:00","17284.20","17518.40","17518.40","16859.46",
"2022-01-18","24:00","16344.90","16650.10","16650.10","16040.10",
"2022-01-19","01:00","15629.30","15786.30","15786.30","15476.98",
"2022-01-19","02:00","15296.30","15415.40","15415.40","15190.17",
"2022-01-19","03:00","14997.80","15123.20","15123.20","14995.59",
"2022-01-19","04:00","14946.20","14985.70","14985.70","14971.52",
"2022-01-19","05:00","15170.20","15130.25","15130.25","15021.50",
"2022-01-19","06:00","15762.50","15654.45","15654.45","15396.69",
"2022-01-19","07:00","16841.80","16603.65","16603.65","16393.42",
"2022-01-19","08:00","18187.20","17822.90","17822.90","17534.63",
"2022-01-19","09:00","18547.90","18211.55","18211.55","18207.22",
"2022-01-19","10:00","18515.20","18401.20","18401.20","18311.23",
"2022-01-19","11:00","18453.20","18491.60","18491.60","18194.38",
"2022-01-19","12:00","18354.80","18493.15","18493.15","17980.35",
"2022-01-19","13:00","18114.60","18462.35","18462.35","17880.11",
"2022-01-19","14:00","18045.90","18236.25","18236.25","17697.81",
"2022-01-19","15:00","18161.90","18180.35","18180.35","17662.42",
"2022-01-19","16:00","18362.70","18361.75","18361.75","17831.42",
"2022-01-19","17:00","18947.90","18801.00","18801.00","18503.25",
"2022-01-19","18:00","19757.50","19622.85","19622.85","19586.76",
"2022-01-19","19:00","19640.30","19526.10","19526.10","19662.67",
"2022-01-19","20:00","19272.10","19170.20","19170.20","19124.91",
"2022-01-19","21:00","18820.90","18740.20","18740.20","18618.30",
"2022-01-19","22:00","18113.70","18022.75","18022.75","17910.42",
"2022-01-19","23:00","17034.10","17090.60","17090.60","17218.03",
"2022-01-19","24:00","16234.30","16319.55","16319.55","16556.54",
"2022-01-20","01:00","15659.90","15852.65","15852.65","16158.55",
"2022-01-20","02:00","15390.70","15590.85","15590.85","15938.44",
"2022-01-20","03:00","15161.50","15414.75","15414.75","15913.68",
"2022-01-20","04:00","15154.40","15399.70","15399.70","15796.10",
"2022-01-20","05:00","15364.50","15670.70","15670.70","16110.74",
"2022-01-20","06:00","15940.20","16293.95","16293.95","16619.82",
"2022-01-20","07:00","17068.60","17366.70","17366.70","17868.24",
"2022-01-20","08:00","18445.30","18817.75","18817.75","19344.05",
"2022-01-20","09:00","18741.30","19244.90","19244.90","19630.71",
"2022-01-20","10:00","18581.10","19140.80","19140.80","19050.37",
"2022-01-20","11:00","18389.30","18890.05","18890.05","18814.18",
"2022-01-20","12:00","18197.90","18836.50","18836.50","18669.48",
"2022-01-20","13:00","17976.20","18755.45","18755.45","18550.41",
"2022-01-20","14:00","17853.00","18636.35","18636.35","18494.83",
"2022-01-20","15:00","18017.80","18670.80","18670.80","18417.09",
"2022-01-20","16:00","18264.00","18918.30","18918.30","18700.16",
"2022-01-20","17:00","19010.50","19668.55","19668.55","19909.10",
"2022-01-20","18:00","19968.00","20730.80","20730.80","21348.53",
"2022-01-20","19:00","19910.80","20722.60","20722.60","21296.38",
"2022-01-20","20:00","19457.70","20332.00","20332.00","20736.39",
"2022-01-20","21:00","19126.30","20037.55","20037.55","20516.51",
"2022-01-20","22:00","18430.70","19347.35","19347.35","19806.47",
"2022-01-20","23:00","17484.30","18449.75","18449.75","18562.12",
"2022-01-20","24:00","16610.70","17896.40","17896.40","17755.47",
"2022-01-21","01:00","15898.30","17393.90","17393.90","17324.97",
"2022-01-21","02:00","15509.40","17127.80","17127.80","17055.88",
"2022-01-21","03:00","15376.60","17114.90","17114.90","16991.79",
"2022-01-21","04:00","15347.80","17045.25","17045.25","16936.77",
"2022-01-21","05:00","15486.90","17246.45","17246.45","16953.67",
"2022-01-21","06:00","16028.20","17610.95","17610.95","17534.51",
"2022-01-21","07:00","17070.40","18576.00","18576.00","18567.28",
"2022-01-21","08:00","18440.20","19880.25","19880.25","20084.67",
"2022-01-21","09:00","18749.60","20100.35","20100.35","20171.42",
"2022-01-21","10:00","18544.40","19890.80","19890.80","19747.10",
"2022-01-21","11:00","18300.90","19677.10","19677.10","19402.62",
"2022-01-21","12:00","17975.90","19463.35","19463.35","19165.76",
"2022-01-21","13:00","17782.40","19348.10","19348.10","19129.02",
"2022-01-21","14:00","17539.20","19124.55","19124.55","18789.98",
"2022-01-21","15:00","17759.40","19039.20","19039.20","18590.88",
"2022-01-21","16:00","17934.00","19220.65","19220.65","18837.42",
"2022-01-21","17:00","18553.00","19778.50","19778.50","19540.74",
"2022-01-21","18:00","19441.90","20876.45","20876.45","20784.58",
"2022-01-21","19:00","19352.00","20803.60","20803.60","20683.34",
"2022-01-21","20:00","18890.40","20254.80","20254.80","20358.63",
"2022-01-21","21:00","18591.70","19821.45","19821.45","19870.01",
"2022-01-21","22:00","17915.60","19075.00","19075.00","19194.95",
"2022-01-21","23:00","17168.50","18282.25","18282.25","18416.91",
"2022-01-21","24:00","16284.50","17227.50","17227.50","17851.42",
"2022-01-22","01:00","15665.60","16517.90","16517.90","16984.57",
"2022-01-22","02:00","15295.50","16209.85","16209.85","16543.66",
"2022-01-22","03:00","15039.10","15946.40","15946.40","16346.92",
"2022-01-22","04:00","14893.30","15930.90","15930.90","16394.42",
"2022-01-22","05:00","15028.10","16017.65","16017.65","16229.04",
"2022-01-22","06:00","15128.50","16149.55","16149.55","16367.30",
"2022-01-22","07:00","15650.60","16495.15","16495.15","16673.53",
"2022-01-22","08:00","16308.60","17145.15","17145.15","17212.92",
"2022-01-22","09:00","16673.80","17570.05","17570.05","17470.87",
"2022-01-22","10:00","16846.70","17720.50","17720.50","17959.23",
"2022-01-22","11:00","17027.50","17608.30","17608.30","18036.74",
"2022-01-22","12:00","17119.80","17452.95","17452.95","17986.33",
"2022-01-22","13:00","17062.40","17119.30","17119.30","18042.57",
"2022-01-22","14:00","16959.40","16578.80","16578.80","18131.72",
"2022-01-22","15:00","16908.10","16945.70","16945.70","18625.55",
"2022-01-22","16:00","17252.70","17400.10","17400.10","18631.64",
"2022-01-22","17:00","17977.60","18211.15","18211.15","18974.64",
"2022-01-22","18:00","19042.00","19447.60","19447.60","19716.63",
"2022-01-22","19:00","18871.20","19278.95","19278.95","19694.16",
"2022-01-22","20:00","18277.70","18514.95","18514.95","19075.32",
"2022-01-22","21:00","17747.30","17948.75","17948.75","18438.97",
"2022-01-22","22:00","17193.60","17422.75","17422.75","17648.83",
"2022-01-22","23:00","16445.70","16679.80","16679.80","17079.41",
"2022-01-22","24:00","16265.40","16501.25","16501.25","16396.50",
"2022-01-23","01:00","15691.30","15786.45","15786.45","15564.84",
"2022-01-23","02:00","15286.10","15397.70","15397.70","15388.82",
"2022-01-23","03:00","14987.30","15128.95","15128.95","15262.63",
"2022-01-23","04:00","14967.00","15092.80","15092.80","15132.33",
"2022-01-23","05:00","14871.60","15023.75","15023.75","15172.45",
"2022-01-23","06:00","15175.30","15369.25","15369.25","15327.48",
"2022-01-23","07:00","15431.50","15632.85","15632.85","15808.78",
"2022-01-23","08:00","16083.40","16221.45","16221.45","16359.65",
"2022-01-23","09:00","16432.90","16711.20","16711.20","16865.67",
"2022-01-23","10:00","16948.40","17166.50","17166.50","17482.63",
"2022-01-23","11:00","17308.80","17582.90","17582.90","17917.99",
"2022-01-23","12:00","17333.70","17597.10","17597.10","17754.13",
"2022-01-23","13:00","17435.70","17680.05","17680.05","17697.72",
"2022-01-23","14:00","17395.60","17425.65","17425.65","17245.33",
"2022-01-23","15:00","17428.80","17491.85","17491.85","17118.24",
"2022-01-23","16:00","17769.50","17802.40","17802.40","17414.05",
"2022-01-23","17:00","18414.20","18603.00","18603.00","18839.48",
"2022-01-23","18:00","19375.80","19636.55","19636.55","20286.89",
"2022-01-23","19:00","19299.20","19527.65","19527.65","20282.90",
"2022-01-23","20:00","18707.40","18989.55","18989.55","19840.13",
"2022-01-23","21:00","18376.60","18701.85","18701.85","19295.10",
"2022-01-23","22:00","17662.40","18144.45","18144.45","18736.22",
"2022-01-23","23:00","16883.00","17411.65","17411.65","17882.09",
"2022-01-23","24:00","15784.90","16593.60","16593.60","17174.73",
"2022-01-24","01:00","15298.10","16274.65","16274.65","16615.49",
"2022-01-24","02:00","14972.00","15986.90","15986.90","16315.68",
"2022-01-24","03:00","14854.00","15934.40","15934.40","16178.16",
"2022-01-24","04:00","14895.40","15880.45","15880.45","16061.31",
"2022-01-24","05:00","15141.70","16129.30","16129.30","16250.60",
"2022-01-24","06:00","15800.70","16768.50","16768.50","16853.72",
"2022-01-24","07:00","16901.10","17799.15","17799.15","18142.58",
"2022-01-24","08:00","18164.10","19047.85","19047.85","19378.38",
"2022-01-24","09:00","18503.90","19260.85","19260.85","19779.97",
"2022-01-24","10:00","18428.00","19114.10","19114.10","19914.29",
"2022-01-24","11:00","18274.80","18975.50","18975.50","20106.10",
"2022-01-24","12:00","18088.50","18882.25","18882.25","20053.92",
"2022-01-24","13:00","17895.30","18845.60","18845.60","19980.12",
"2022-01-24","14:00","17800.00","18715.65","18715.65","19823.72",
"2022-01-24","15:00","17999.00","18838.90","18838.90","19833.27",
"2022-01-24","16:00","18233.60","19318.10","19318.10","20061.13",
"2022-01-24","17:00","18944.00","19826.80","19826.80","20549.28",
"2022-01-24","18:00","19815.00","20660.60","20660.60","21260.53",
"2022-01-24","19:00","19727.20","20417.75","20417.75","21165.97",
"2022-01-24","20:00","19239.10","19796.60","19796.60","20542.23",
"2022-01-24","21:00","18807.00","19268.60","19268.60","19926.92",
"2022-01-24","22:00","18094.40","18481.05","18481.05","19040.58",
"2022-01-24","23:00","17053.40","17360.00","17360.00","17743.33",
"2022-01-24","24:00","16246.60","16598.85","16598.85","16904.58",
"2022-01-25","01:00","15689.30","16189.95","16189.95","16282.28",
"2022-01-25","02:00","15346.20","15827.50","15827.50","15897.93",
"2022-01-25","03:00","15059.40","15616.70","15616.70","15825.97",
"2022-01-25","04:00","15033.60","15580.50","15580.50","15892.06",
"2022-01-25","05:00","15249.50","15829.35","15829.35","15953.96",
"2022-01-25","06:00","15810.40","16434.75","16434.75","16415.59",
"2022-01-25","07:00","16909.90","17500.95","17500.95","17638.93",
"2022-01-25","08:00","18168.00","18738.55","18738.55","18867.42",
"2022-01-25","09:00","18462.80","19069.50","19069.50","19434.13",
"2022-01-25","10:00","18400.50","18960.05","18960.05","19344.83",
"2022-01-25","11:00","18257.60","18701.90","18701.90","19216.53",
"2022-01-25","12:00","18076.50","18529.55","18529.55","19057.52",
"2022-01-25","13:00","17893.00","18556.25","18556.25","18873.04",
"2022-01-25","14:00","17784.90","18428.30","18428.30","18625.91",
"2022-01-25","15:00","17937.80","18417.60","18417.60","18643.31",
"2022-01-25","16:00","18153.20","18824.15","18824.15","18853.55",
"2022-01-25","17:00","18831.20","19664.75","19664.75","19648.28",
"2022-01-25","18:00","19683.70","20607.85","20607.85","20662.20",
"2022-01-25","19:00","19681.20","20756.75","20756.75","21000.36",
"2022-01-25","20:00","19267.30","20374.10","20374.10","20466.07",
"2022-01-25","21:00","18908.70","19991.90","19991.90","20012.60",
"2022-01-25","22:00","18229.20","19299.45","19299.45","19183.37",
"2022-01-25","23:00","17216.30","18346.95","18346.95","18149.99",
"2022-01-25","24:00","16435.70","17770.75","17770.75","17346.96",
"2022-01-26","01:00","15876.60","17245.50","17245.50","16917.28",
"2022-01-26","02:00","15510.00","17006.20","17006.20","16742.72",
"2022-01-26","03:00","15378.40","17002.10","17002.10","16455.18",
"2022-01-26","04:00","15407.30","17005.15","17005.15","16504.38",
"2022-01-26","05:00","15580.70","17241.90","17241.90","16650.32",
"2022-01-26","06:00","16137.60","17642.05","17642.05","17281.08",
"2022-01-26","07:00","17218.40","18698.25","18698.25","18615.43",
"2022-01-26","08:00","18469.10","19963.10","19963.10","19796.17",
"2022-01-26","09:00","18732.60","20225.60","20225.60","20316.82",
"2022-01-26","10:00","18544.70","19956.95","19956.95","20155.97",
"2022-01-26","11:00","18308.00","19788.45","19788.45","19931.48",
"2022-01-26","12:00","18007.90","19598.65","19598.65","19375.48",
"2022-01-26","13:00","17774.10","19538.25","19538.25","19139.44",
"2022-01-26","14:00","17611.00","19373.80","19373.80","18894.09",
"2022-01-26","15:00","17844.30","19235.05","19235.05","18710.44",
"2022-01-26","16:00","18088.10","19463.75","19463.75","18965.93",
"2022-01-26","17:00","18834.80","20238.15","20238.15","19680.75",
"2022-01-26","18:00","19742.30","21384.45","21384.45","20594.07",
"2022-01-26","19:00","19751.20","21379.30","21379.30","20769.78",
"2022-01-26","20:00","19303.60","20808.35","20808.35","20463.44",
"2022-01-26","21:00","18955.10","20324.35","20324.35","19858.01",
"2022-01-26","22:00","18257.30","19512.60","19512.60","19357.47",
"2022-01-26","23:00","17287.40","18433.75","18433.75","18202.06",
"2022-01-26","24:00","16443.60","17593.75","17593.75","17321.02",
"2022-01-27","01:00","15824.70","16837.05","16837.05","16621.62",
"2022-01-27","02:00","15406.90","16482.50","16482.50","16253.33",
"2022-01-27","03:00","15176.70","16205.90","16205.90","16011.58",
"2022-01-27","04:00","15154.70","16155.90","16155.90","15806.45",
"2022-01-27","05:00","15347.70","16252.20","16252.20","16088.95",
"2022-01-27","06:00","15986.10","16758.75","16758.75","16698.25",
"2022-01-27","07:00","17055.10","17801.80","17801.80","17702.31",
"2022-01-27","08:00","18275.80","18902.10","18902.10","18798.51",
"2022-01-27","09:00","18564.40","19149.35","19149.35","19097.13",
"2022-01-27","10:00","18395.90","19084.20","19084.20","19248.06",
"2022-01-27","11:00","18197.80","18973.75","18973.75","19328.10",
"2022-01-27","12:00","18021.80","18859.80","18859.80","19335.10",
"2022-01-27","13:00","17842.50","18810.05","18810.05","19298.93",
"2022-01-27","14:00","17693.40","18635.15","18635.15","19233.08",
"2022-01-27","15:00","17829.80","18521.70","18521.70","19140.80",
"2022-01-27","16:00","17993.00","18661.50","18661.50","19176.67",
"2022-01-27","17:00","18657.60","19107.60","19107.60","19576.30",
"2022-01-27","18:00","19456.70","19909.35","19909.35","20168.47",
"2022-01-27","19:00","19499.50","19980.90","19980.90","20296.35",
"2022-01-27","20:00","19135.30","19533.10","19533.10","19642.48",
"2022-01-27","21:00","18757.30","19129.10","19129.10","19167.53",
"2022-01-27","22:00","18103.20","18494.55","18494.55","18577.77",
"2022-01-27","23:00","17089.20","17445.85","17445.85","17701.24",
"2022-01-27","24:00","16295.90","16554.45","16554.45","16831.05",
"2022-01-28","01:00","15769.00","16061.60","16061.60","16061.78",
"2022-01-28","02:00","15422.00","15695.40","15695.40","15568.26",
"2022-01-28","03:00","15177.90","15525.10","15525.10","15582.42",
"2022-01-28","04:00","15121.60","15477.75","15477.75","15836.37",
"2022-01-28","05:00","15291.50","15734.70","15734.70","16024.66",
"2022-01-28","06:00","15837.00","16320.25","16320.25","16590.22",
"2022-01-28","07:00","16914.50","17346.60","17346.60","17873.18",
"2022-01-28","08:00","18091.40","18552.35","18552.35","19004.85",
"2022-01-28","09:00","18336.70","18924.55","18924.55","19763.50",
"2022-01-28","10:00","18263.00","18868.60","18868.60","19560.63",
"2022-01-28","11:00","18186.80","18803.05","18803.05","19425.13",
"2022-01-28","12:00","18045.10","18585.50","18585.50","19033.47",
"2022-01-28","13:00","17866.50","18567.30","18567.30","18740.21",
"2022-01-28","14:00","17673.60","18420.85","18420.85","18592.99",
"2022-01-28","15:00","17662.20","18236.50","18236.50","18439.70",
"2022-01-28","16:00","17776.10","18417.35","18417.35","18540.29",
"2022-01-28","17:00","18319.30","19026.15","19026.15","19418.26",
"2022-01-28","18:00","19122.60","19969.40","19969.40","20757.35",
"2022-01-28","19:00","19211.20","20137.10","20137.10","20914.28",
"2022-01-28","20:00","18797.40","19775.30","19775.30","20551.12",
"2022-01-28","21:00","18447.90","19417.20","19417.20","20190.77",
"2022-01-28","22:00","17846.20","18839.65","18839.65","19382.57",
"2022-01-28","23:00","16981.00","17990.50","17990.50","18415.18",
"2022-01-28","24:00","16374.20","17626.70","17626.70","17625.17",
"2022-01-29","01:00","15721.60","17055.45","17055.45","17074.11",
"2022-01-29","02:00","15440.50","16777.10","16777.10","16628.22",
"2022-01-29","03:00","15234.70","16582.95","16582.95","16412.39",
"2022-01-29","04:00","15003.20","16665.40","16665.40","16364.59",
"2022-01-29","05:00","15143.10","16883.35","16883.35","16457.66",
"2022-01-29","06:00","15161.10","17003.70","17003.70","16730.88",
"2022-01-29","07:00","15665.10","17417.35","17417.35","17459.87",
